2026-03-29 04:45:27.436 | INFO     | agents.lazy_agent:__init__:54 - LazyAgent stable configured (model not loaded yet, GPU layers=-1)
2026-03-29 04:48:17.620 | DEBUG    | agents.lazy_agent:decide:190 - Agent drifter: load=5494ms, infer=16984ms, status=parse_failed, output={"action": "defend", "reason": "瀵逛粦瑕佅瑕佸紑濮ནោះ涓や风涓€涓?
璇?涓?杞?:
- stable: cooper...
2026-03-29 04:48:17.620 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for stable...
2026-03-29 04:48:17.620 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:48:22.601 | DEBUG    | agents.lazy_agent:decide:190 - Agent stable: load=3278ms, infer=1549ms, status=valid_json, output={ "action": "defend", "reason": "high stable, low executor influence" }...
2026-03-29 04:48:22.601 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for executor...
2026-03-29 04:48:22.601 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:48:30.193 | DEBUG    | agents.lazy_agent:decide:190 - Agent executor: load=5446ms, infer=1897ms, status=valid_json, output={"action": "cooperate", "reason": "鐞嗙敱"}...
2026-03-29 04:48:30.193 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for drifter...
2026-03-29 04:48:30.193 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:48:42.426 | DEBUG    | agents.lazy_agent:decide:190 - Agent drifter: load=5930ms, infer=6064ms, status=valid_json, output={"action": "defect", "reason": "Since the risk is safe and resources are normal,...
2026-03-29 04:48:42.426 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for stable...
2026-03-29 04:48:42.426 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:48:46.835 | DEBUG    | agents.lazy_agent:decide:190 - Agent stable: load=2875ms, infer=1383ms, status=valid_json, output={ "action": "cooperate", "reason": "defend" }...
2026-03-29 04:48:46.835 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for executor...
2026-03-29 04:48:46.835 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:48:54.204 | DEBUG    | agents.lazy_agent:decide:190 - Agent executor: load=5526ms, infer=1607ms, status=valid_json, output={"action": "cooperate", "reason": "鐞嗙敱"}...
2026-03-29 04:48:54.204 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for drifter...
2026-03-29 04:48:54.204 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:49:04.617 | DEBUG    | agents.lazy_agent:decide:190 - Agent drifter: load=5572ms, infer=4591ms, status=valid_json, output={"action": "defend", "reason": "Based on the current world state (risk: safe) an...
2026-03-29 04:49:04.618 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for stable...
2026-03-29 04:49:04.618 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:49:09.769 | DEBUG    | agents.lazy_agent:decide:190 - Agent stable: load=2910ms, infer=2073ms, status=valid_json, output={ "action": "cooperate", "reason": "Stability and executor both chose to coopera...
2026-03-29 04:49:09.769 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for executor...
2026-03-29 04:49:09.769 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:49:17.645 | DEBUG    | agents.lazy_agent:decide:190 - Agent executor: load=6025ms, infer=1598ms, status=valid_json, output={"action": "cooperate", "reason": "鐞嗙敱"}...
2026-03-29 04:49:17.645 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for drifter...
2026-03-29 04:49:17.645 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:49:26.435 | DEBUG    | agents.lazy_agent:decide:190 - Agent drifter: load=5349ms, infer=3205ms, status=valid_json, output={"action": "cooperate", "reason": "鏈寮�娌昏澶ч瑕佸獎鍏х銆"}...
2026-03-29 04:49:26.436 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for stable...
2026-03-29 04:49:26.436 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:49:31.818 | DEBUG    | agents.lazy_agent:decide:190 - Agent stable: load=2903ms, infer=2331ms, status=valid_json, output={ "action": "defend", "reason": "current_state indicates a neutral risk level, w...
2026-03-29 04:49:31.818 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for executor...
2026-03-29 04:49:31.818 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:49:39.303 | DEBUG    | agents.lazy_agent:decide:190 - Agent executor: load=5653ms, infer=1592ms, status=valid_json, output={"action": "cooperate", "reason": "鐞嗙敱"}...
2026-03-29 04:49:39.303 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for drifter...
2026-03-29 04:49:39.303 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:49:48.233 | DEBUG    | agents.lazy_agent:decide:190 - Agent drifter: load=5310ms, infer=3380ms, status=valid_json, output={"action": "defect", "reason": "Since the resources are normal and risk is safe,...
2026-03-29 04:49:48.234 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for stable...
2026-03-29 04:49:48.234 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:49:53.376 | DEBUG    | agents.lazy_agent:decide:190 - Agent stable: load=2928ms, infer=2063ms, status=valid_json, output={ "action": "cooperate", "reason": "Defending resources is crucial, especially w...
2026-03-29 04:49:53.376 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for executor...
2026-03-29 04:49:53.376 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:50:00.861 | DEBUG    | agents.lazy_agent:decide:190 - Agent executor: load=5601ms, infer=1637ms, status=valid_json, output={"action": "cooperate", "reason": "鐞嗙敱"}...
2026-03-29 04:50:00.861 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for drifter...
2026-03-29 04:50:00.861 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:50:13.619 | DEBUG    | agents.lazy_agent:decide:190 - Agent drifter: load=5376ms, infer=7131ms, status=valid_json, output={"action": "defect", "reason": "鏈夈ོངས་པ་ལུགས་ལས་གནོད་པ་ཡིན་ན། 然后合作可能带来竞争风险，我需要保持...
2026-03-29 04:50:13.619 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for stable...
2026-03-29 04:50:13.619 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:50:18.261 | DEBUG    | agents.lazy_agent:decide:190 - Agent stable: load=2961ms, infer=1529ms, status=valid_json, output={ "action": "defect", "reason": "Higher profit with less risk." }...
2026-03-29 04:50:18.261 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for executor...
2026-03-29 04:50:18.261 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:50:25.599 | DEBUG    | agents.lazy_agent:decide:190 - Agent executor: load=5518ms, infer=1582ms, status=valid_json, output={"action": "cooperate", "reason": "鐞嗙敱"}...
2026-03-29 04:50:25.600 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for drifter...
2026-03-29 04:50:25.600 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:50:36.281 | DEBUG    | agents.lazy_agent:decide:190 - Agent drifter: load=5368ms, infer=5076ms, status=valid_json, output={"action": "defect", "reason": "Based on the current world state where resources...
2026-03-29 04:50:36.281 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for stable...
2026-03-29 04:50:36.282 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:50:43.026 | DEBUG    | agents.lazy_agent:decide:190 - Agent stable: load=2913ms, infer=3682ms, status=valid_json, output={ "action": "cooperate", "reason": "The stable has defected before, but maintain...
2026-03-29 04:50:43.026 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for executor...
2026-03-29 04:50:43.026 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:50:50.969 | DEBUG    | agents.lazy_agent:decide:190 - Agent executor: load=5990ms, infer=1719ms, status=valid_json, output={"action": "cooperate", "reason": "鐞嗙敱"}...
2026-03-29 04:50:50.969 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for drifter...
2026-03-29 04:50:50.969 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:51:04.356 | DEBUG    | agents.lazy_agent:decide:190 - Agent drifter: load=8518ms, infer=4625ms, status=valid_json, output={"action": "cooperate", "reason": "鑷鏃跺彇鈥旀棤瑕佸仭銆'鐗ག瑕佽瘧锛岃烦ជែក鍔ར澶熻秴銆'鐄ཉ銆"}...
2026-03-29 04:51:04.356 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for stable...
2026-03-29 04:51:04.357 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:51:09.446 | DEBUG    | agents.lazy_agent:decide:190 - Agent stable: load=2873ms, infer=2061ms, status=valid_json, output={ "action": "defend", "reason": "Drifter is cautious due to the safe world state...
2026-03-29 04:51:09.446 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for executor...
2026-03-29 04:51:09.446 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:51:16.932 | DEBUG    | agents.lazy_agent:decide:190 - Agent executor: load=5593ms, infer=1629ms, status=valid_json, output={"action": "cooperate", "reason": "鐞嗙敱"}...
2026-03-29 04:51:16.933 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for drifter...
2026-03-29 04:51:16.933 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:51:25.953 | DEBUG    | agents.lazy_agent:decide:190 - Agent drifter: load=5394ms, infer=3385ms, status=valid_json, output={"action": "defend", "reason": "銆愰噸瑕併€戝彧鑳借緭鍑轰竴涓?JSON 瀵硅薄"}...
2026-03-29 04:51:25.953 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for stable...
2026-03-29 04:51:25.953 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:51:30.814 | DEBUG    | agents.lazy_agent:decide:190 - Agent stable: load=2904ms, infer=1805ms, status=valid_json, output={ "action": "cooperate", "reason": "Stability is maintained and there's no immed...
2026-03-29 04:51:30.814 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for executor...
2026-03-29 04:51:30.814 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:51:38.210 | DEBUG    | agents.lazy_agent:decide:190 - Agent executor: load=5553ms, infer=1595ms, status=valid_json, output={"action": "cooperate", "reason": "鐞嗙敱"}...
2026-03-29 04:51:38.210 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for drifter...
2026-03-29 04:51:38.210 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:51:46.721 | DEBUG    | agents.lazy_agent:decide:190 - Agent drifter: load=5336ms, infer=2925ms, status=valid_json, output={"action": "defend", "reason": "Current risk level is safe, but resources are no...
2026-03-29 04:51:46.721 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for stable...
2026-03-29 04:51:46.721 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:51:51.464 | DEBUG    | agents.lazy_agent:decide:190 - Agent stable: load=2864ms, infer=1724ms, status=valid_json, output={ "action": "cooperate", "reason": "Stability and executor actions encourage coo...
2026-03-29 04:51:51.464 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for executor...
2026-03-29 04:51:51.464 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:51:58.989 | DEBUG    | agents.lazy_agent:decide:190 - Agent executor: load=5676ms, infer=1610ms, status=valid_json, output={"action": "cooperate", "reason": "鐞嗙敱"}...
2026-03-29 04:51:58.989 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for drifter...
2026-03-29 04:51:58.989 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:52:14.870 | DEBUG    | agents.lazy_agent:decide:190 - Agent drifter: load=9373ms, infer=6268ms, status=valid_json, output={"action": "cooperate", "reason": "鏈夎杈炬瘋鐽у湪鏃犳粄灞曍鑁鐪熌鑈岀郴涓� 0% 鐈�, 璧剉蹇杈炬瘋鐽� 10.0%...
2026-03-29 04:52:14.871 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for stable...
2026-03-29 04:52:14.871 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:52:19.608 | DEBUG    | agents.lazy_agent:decide:190 - Agent stable: load=2973ms, infer=1611ms, status=valid_json, output={ "action": "defend", "reason": "current round is 17" }...
2026-03-29 04:52:19.609 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for executor...
2026-03-29 04:52:19.609 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:52:27.926 | DEBUG    | agents.lazy_agent:decide:190 - Agent executor: load=6446ms, infer=1623ms, status=valid_json, output={"action": "cooperate", "reason": "鐞嗙敱"}...
2026-03-29 04:52:27.926 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for drifter...
2026-03-29 04:52:27.926 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:52:35.453 | DEBUG    | agents.lazy_agent:decide:190 - Agent drifter: load=5410ms, infer=1822ms, status=valid_json, output={"action": "defend", "reason": "鏃″畠"}...
2026-03-29 04:52:35.453 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for stable...
2026-03-29 04:52:35.453 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:52:40.443 | DEBUG    | agents.lazy_agent:decide:190 - Agent stable: load=2921ms, infer=1908ms, status=valid_json, output={ "action": "cooperate", "reason": "To achieve a better outcome with the executo...
2026-03-29 04:52:40.443 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for executor...
2026-03-29 04:52:40.443 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:52:47.843 | DEBUG    | agents.lazy_agent:decide:190 - Agent executor: load=5554ms, infer=1602ms, status=valid_json, output={"action": "cooperate", "reason": "鐞嗙敱"}...
2026-03-29 04:52:47.843 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for drifter...
2026-03-29 04:52:47.843 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:52:55.723 | DEBUG    | agents.lazy_agent:decide:190 - Agent drifter: load=5935ms, infer=1702ms, status=valid_json, output={"action": "defend", "reason": "鏃ユ€佸弗"}...
2026-03-29 04:52:55.723 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for stable...
2026-03-29 04:52:55.723 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:53:00.431 | DEBUG    | agents.lazy_agent:decide:190 - Agent stable: load=2766ms, infer=1788ms, status=valid_json, output={ "action": "cooperate", "reason": "Stability and executor both chose to coopera...
2026-03-29 04:53:00.431 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for executor...
2026-03-29 04:53:00.431 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:53:08.004 | DEBUG    | agents.lazy_agent:decide:190 - Agent executor: load=5696ms, infer=1639ms, status=valid_json, output={"action": "cooperate", "reason": "鐞嗙敱"}...
2026-03-29 04:53:08.004 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for drifter...
2026-03-29 04:53:08.004 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:53:17.059 | DEBUG    | agents.lazy_agent:decide:190 - Agent drifter: load=5350ms, infer=3467ms, status=valid_json, output={"action": "cooperate", "reason": "鏈夎璧勬紗銆佸鐙銆佸涓よ"}...
2026-03-29 04:53:17.059 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for stable...
2026-03-29 04:53:17.059 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:53:23.499 | DEBUG    | agents.lazy_agent:decide:190 - Agent stable: load=4059ms, infer=2228ms, status=valid_json, output={ "action": "defend", "reason": "current_state indicates a neutral risk level, w...
2026-03-29 04:53:23.499 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for executor...
2026-03-29 04:53:23.499 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:53:38.237 | DEBUG    | agents.lazy_agent:decide:190 - Agent executor: load=12564ms, infer=1935ms, status=valid_json, output={"action": "cooperate", "reason": "鐞嗙敱"}...
2026-03-29 04:53:38.237 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for drifter...
2026-03-29 04:53:38.237 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:54:00.410 | DEBUG    | agents.lazy_agent:decide:190 - Agent drifter: load=20307ms, infer=1623ms, status=valid_json, output={"action": "defect", "reason": "鏃跨瓇"}...
2026-03-29 04:54:00.411 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for stable...
2026-03-29 04:54:00.411 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
2026-03-29 04:54:05.549 | DEBUG    | agents.lazy_agent:decide:190 - Agent stable: load=2935ms, infer=2052ms, status=valid_json, output={ "action": "cooperate", "reason": "The stable prefers to cooperate for now, exp...
2026-03-29 04:54:05.549 | DEBUG    | agents.lazy_agent:_load_model:63 - Loading model for executor...
2026-03-29 04:54:05.549 | DEBUG    | agents.lazy_agent:_load_model:76 - Set CPU affinity to 6 cores
